#id: 3536693818
#name: H.sapiens - Brain (Integrated)
#score: 32.4
#coverage: 69
#description: integrated dataset: weighted average of all H.sapiens BRAIN: 32.4; Coverage: 69
#organ: BRAIN
#integrated: true
#weights: human_brain_Martens_2006_proteomics:0.251;PXD012101_Betz:0.251;PXD037133_brain_control:0.151;PXD012101_Purkinje:0.12;9606-PA_brain_201308:0.083;human_brain_atlas_201106:0.083;PXD020192_brain:0.031;PXD010154_Wang_Mol_Syst_Bio_2019_human_deep_proteome_Brain:0.016;human_brain_PA_2015-1:0.007;Fetal_Brain_Kim_2014_SEQUEST:0.007;
#publication_year: 2026
#filename: 9606-BRAIN-integrated.txt
#
#gene_name	string_external_id	abundance
SHCBP1L	9606.ENSP00000356518	0.372
ZFYVE1	9606.ENSP00000450742	0.372
TRAPPC11	9606.ENSP00000335371	0.372
KCNV1	9606.ENSP00000435954	0.371
SOX10	9606.ENSP00000380093	0.371
PECAM1	9606.ENSP00000457421	0.371
SH3PXD2A	9606.ENSP00000348215	0.371
NTRK1	9606.ENSP00000431418	0.37
ABL2	9606.ENSP00000427562	0.369
RENBP	9606.ENSP00000377303	0.369
XPR1	9606.ENSP00000356562	0.368
TBC1D10A	9606.ENSP00000384996	0.368
MCF2L	9606.ENSP00000440374	0.368
TMEM50A	9606.ENSP00000363478	0.367
RBPJL	9606.ENSP00000341243	0.365
LINGO4	9606.ENSP00000357810	0.365
AKT1S1	9606.ENSP00000375711	0.365
C5orf24	9606.ENSP00000378427	0.364
POLR3D	9606.ENSP00000380904	0.364
RNF40	9606.ENSP00000325677	0.363
NUDT12	9606.ENSP00000230792	0.363
DOCK7	9606.ENSP00000251157	0.363
RGS20	9606.ENSP00000297313	0.363
LAMB1	9606.ENSP00000222399	0.362
TNNT2	9606.ENSP00000499593	0.362
PIGO	9606.ENSP00000367880	0.361
IRF7	9606.ENSP00000380697	0.361
ZFC3H1	9606.ENSP00000368017	0.361
PAK6	9606.ENSP00000453858	0.361
TIMM8B	9606.ENSP00000438455	0.361
ACER3	9606.ENSP00000434480	0.361
F12	9606.ENSP00000253496	0.361
KCNN3	9606.ENSP00000481848	0.36
SNRNP27	9606.ENSP00000244227	0.36
JMJD6	9606.ENSP00000394085	0.359
CRIPT	9606.ENSP00000238892	0.359
PRAME	9606.ENSP00000445675	0.359
TAX1BP1	9606.ENSP00000379612	0.358
RNASEH2A	9606.ENSP00000221486	0.358
SULT1A4	9606.ENSP00000353600	0.358
SULT1A3	9606.ENSP00000378570	0.358
ZNF365	9606.ENSP00000387091	0.357
ADNP	9606.ENSP00000360662	0.357
FAM98C	9606.ENSP00000252530	0.357
TRAF2	9606.ENSP00000247668	0.356
TBPL1	9606.ENSP00000237264	0.355
DOK6	9606.ENSP00000372160	0.355
SLC17A8	9606.ENSP00000316909	0.354
PGM5	9606.ENSP00000379678	0.354
RBKS	9606.ENSP00000306817	0.353
ZNF814	9606.ENSP00000410545	0.353
RTF1	9606.ENSP00000374280	0.353
SHROOM2	9606.ENSP00000370299	0.353
FERMT3	9606.ENSP00000279227	0.353
RPP30	9606.ENSP00000389182	0.353
C19orf73	9606.ENSP00000386230	0.353
DHPS	9606.ENSP00000210060	0.353
CNOT9	9606.ENSP00000486540	0.353
HPF1	9606.ENSP00000406598	0.352
RSRC2	9606.ENSP00000330188	0.352
CD1D	9606.ENSP00000501245	0.352
BAG4	9606.ENSP00000287322	0.35
IKBKG	9606.ENSP00000483825	0.35
PLXNB3	9606.ENSP00000442736	0.349
H3BNX3_HUMAN	9606.ENSP00000455047	0.349
CNKSR3	9606.ENSP00000475915	0.349
CDC34	9606.ENSP00000215574	0.348
OTOA	9606.ENSP00000496564	0.348
PFKFB4	9606.ENSP00000232375	0.348
CDNF	9606.ENSP00000419395	0.348
LMBRD1	9606.ENSP00000497690	0.346
FNDC3A	9606.ENSP00000441831	0.346
C5	9606.ENSP00000223642	0.346
HMGCS2	9606.ENSP00000358414	0.346
BMPR2	9606.ENSP00000363708	0.345
PLEKHA2	9606.ENSP00000482228	0.345
STK38	9606.ENSP00000229812	0.345
FMO1	9606.ENSP00000346901	0.345
FKRP	9606.ENSP00000326570	0.344
SYNE2	9606.ENSP00000350719	0.344
TJP3	9606.ENSP00000465419	0.343
LDB3	9606.ENSP00000401437	0.343
FAM50A	9606.ENSP00000377225	0.343
PCDH10	9606.ENSP00000264360	0.343
TNKS	9606.ENSP00000311579	0.343
ATXN7L3B	9606.ENSP00000430000	0.342
DGAT1	9606.ENSP00000482264	0.342
ADAP2	9606.ENSP00000464121	0.342
EXOSC7	9606.ENSP00000265564	0.342
DHFR	9606.ENSP00000396308	0.342
DPCD	9606.ENSP00000359170	0.341
BAIAP3	9606.ENSP00000324510	0.34
TOP2A	9606.ENSP00000411532	0.34
UBL7	9606.ENSP00000457703	0.34
ASH2L	9606.ENSP00000340896	0.34
PRCC	9606.ENSP00000271526	0.34
FBXO3	9606.ENSP00000265651	0.34
AFAP1	9606.ENSP00000410689	0.34
FIP1L1	9606.ENSP00000336752	0.339
TSHR	9606.ENSP00000441235	0.339
MTREX	9606.ENSP00000230640	0.339
CENPT	9606.ENSP00000457810	0.339
NUP188	9606.ENSP00000361658	0.338
IFIT2	9606.ENSP00000490935	0.337
BRIX1	9606.ENSP00000338862	0.336
STARD10	9606.ENSP00000335247	0.336
SLAIN1	9606.ENSP00000400921	0.335
CPSF1	9606.ENSP00000484669	0.334
TSPAN13	9606.ENSP00000262067	0.333
HSD3B1	9606.ENSP00000358421	0.333
PET100	9606.ENSP00000470539	0.332
PRB2	9606.ENSP00000374013	0.332
GTDC1	9606.ENSP00000376608	0.332
PON1	9606.ENSP00000222381	0.331
C12orf75	9606.ENSP00000448536	0.331
SPG21	9606.ENSP00000204566	0.331
FANCI	9606.ENSP00000310842	0.33
ENSP00000493691	9606.ENSP00000493691	0.33
VEZT	9606.ENSP00000410083	0.33
ARHGAP39	9606.ENSP00000366522	0.33
C1orf122	9606.ENSP00000362133	0.33
TTL	9606.ENSP00000233336	0.329
MRFAP1	9606.ENSP00000318352	0.329
ANKRD24	9606.ENSP00000471252	0.329
PLCD4	9606.ENSP00000388631	0.328
PRRC2C	9606.ENSP00000343629	0.328
GBP1	9606.ENSP00000359504	0.327
THBS1	9606.ENSP00000260356	0.327
TNFRSF11A	9606.ENSP00000465500	0.327
EBF3	9606.ENSP00000357637	0.327
CD68	9606.ENSP00000250092	0.326
THSD7A	9606.ENSP00000406482	0.326
ZNF148	9606.ENSP00000353863	0.326
C1orf87	9606.ENSP00000360244	0.326
MOV10	9606.ENSP00000399797	0.326
RALGDS	9606.ENSP00000361120	0.326
RPRD2	9606.ENSP00000358064	0.326
TAF9	9606.ENSP00000370193	0.326
RCBTB1	9606.ENSP00000367552	0.325
HBM	9606.ENSP00000349270	0.325
CDK13	9606.ENSP00000181839	0.324
TMEM123	9606.ENSP00000381204	0.324
ZNF706	9606.ENSP00000430823	0.324
VPS13D	9606.ENSP00000478104	0.324
RAVER1	9606.ENSP00000482486	0.324
PF4V1	9606.ENSP00000226524	0.323
RCSD1	9606.ENSP00000356828	0.323
ELOF1	9606.ENSP00000465765	0.322
STARD7	9606.ENSP00000338030	0.322
ABL1	9606.ENSP00000361423	0.321
IRF2BPL	9606.ENSP00000238647	0.321
BAALC	9606.ENSP00000312457	0.321
SFT2D3	9606.ENSP00000310803	0.32
CMPK2	9606.ENSP00000256722	0.32
SLC7A11	9606.ENSP00000280612	0.32
BPIFA3	9606.ENSP00000364603	0.319
BYSL	9606.ENSP00000230340	0.318
ENSP00000499467	9606.ENSP00000499467	0.318
DECR2	9606.ENSP00000219481	0.318
FBN1	9606.ENSP00000325527	0.318
PAXBP1	9606.ENSP00000328992	0.317
TRIAP1	9606.ENSP00000449795	0.317
UNCX	9606.ENSP00000314480	0.317
CA11	9606.ENSP00000084798	0.316
ELANE	9606.ENSP00000466090	0.316
GDPGP1	9606.ENSP00000452793	0.316
NUP160	9606.ENSP00000367721	0.315
PLEKHF1	9606.ENSP00000389787	0.315
ENSP00000479064	9606.ENSP00000479064	0.313
CTCF	9606.ENSP00000494538	0.313
PARN	9606.ENSP00000387911	0.313
CDH16	9606.ENSP00000299752	0.313
GTF2A2	9606.ENSP00000379372	0.313
KIF26B	9606.ENSP00000385545	0.312
P2RY8	9606.ENSP00000370697	0.312
INSR	9606.ENSP00000303830	0.312
ASF1A	9606.ENSP00000229595	0.312
MAPK7	9606.ENSP00000311005	0.312
FADD	9606.ENSP00000301838	0.312
BST2	9606.ENSP00000252593	0.312
DNAJC12	9606.ENSP00000225171	0.311
GAS2L2	9606.ENSP00000474529	0.311
EPHA7	9606.ENSP00000358309	0.31
ALS2	9606.ENSP00000264276	0.31
THOC3	9606.ENSP00000265097	0.31
KCNG3	9606.ENSP00000304127	0.31
FRYL	9606.ENSP00000351113	0.309
JAKMIP3	9606.ENSP00000499375	0.309
RING1	9606.ENSP00000363787	0.308
HDAC3	9606.ENSP00000302967	0.307
HOXA3	9606.ENSP00000484411	0.307
KCNB1	9606.ENSP00000360806	0.307
AMDHD2	9606.ENSP00000391596	0.307
MICAL1	9606.ENSP00000486901	0.307
SLC4A1AP	9606.ENSP00000479964	0.307
CNR1	9606.ENSP00000358513	0.307
RBBP5	9606.ENSP00000264515	0.306
SUPT6H	9606.ENSP00000319104	0.306
DCTD	9606.ENSP00000349576	0.305
TACC2	9606.ENSP00000358001	0.305
TFAP2C	9606.ENSP00000201031	0.305
POGZ	9606.ENSP00000271715	0.305
PHLPP1	9606.ENSP00000262719	0.305
DHX57	9606.ENSP00000405111	0.305
AMN1	9606.ENSP00000281471	0.304
RPAP3	9606.ENSP00000005386	0.304
PCDHAC2	9606.ENSP00000289269	0.304
SLC38A2	9606.ENSP00000256689	0.304
BTN2A1	9606.ENSP00000312158	0.304
SCIN	9606.ENSP00000297029	0.304
FAM234A	9606.ENSP00000382814	0.303
MED18	9606.ENSP00000362948	0.303
MYBBP1A	9606.ENSP00000370968	0.303
NOD1	9606.ENSP00000222823	0.303
PTS	9606.ENSP00000280362	0.303
PRRC2A	9606.ENSP00000365201	0.303
ADGRB3	9606.ENSP00000359630	0.302
LMF2	9606.ENSP00000424381	0.302
FHL3	9606.ENSP00000362107	0.302
PPM1J	9606.ENSP00000308926	0.301
SNAP47	9606.ENSP00000314157	0.301
ST6GALNAC3	9606.ENSP00000329214	0.3
ARHGAP29	9606.ENSP00000260526	0.3
PIGG	9606.ENSP00000415203	0.3
ZC3H4	9606.ENSP00000253048	0.3
SP3	9606.ENSP00000310301	0.299
ZCCHC3	9606.ENSP00000484056	0.299
MRTFA	9606.ENSP00000498671	0.299
ANTXR1	9606.ENSP00000301945	0.299
NAA35	9606.ENSP00000354972	0.299
TRAFD1	9606.ENSP00000257604	0.299
EBF1	9606.ENSP00000322898	0.299
WDR33	9606.ENSP00000325377	0.299
RASA3	9606.ENSP00000335029	0.298
RNF146	9606.ENSP00000357297	0.298
TAP1	9606.ENSP00000346206	0.298
SCN5A	9606.ENSP00000328968	0.298
GRN	9606.ENSP00000053867	0.298
ECM2	9606.ENSP00000344758	0.298
FOXG1	9606.ENSP00000339004	0.297
EIF4E1B	9606.ENSP00000497422	0.297
PSME3IP1	9606.ENSP00000335808	0.297
OSBPL11	9606.ENSP00000296220	0.297
AMY1B	9606.ENSP00000330484	0.297
AMY1C	9606.ENSP00000359096	0.297
AMY1A	9606.ENSP00000359100	0.297
AGAP5	9606.ENSP00000363207	0.296
NEUROD2	9606.ENSP00000306754	0.296
NUDT15	9606.ENSP00000258662	0.296
SLX4	9606.ENSP00000294008	0.296
CCN3	9606.ENSP00000259526	0.295
RAB3IP	9606.ENSP00000447300	0.295
SERHL2	9606.ENSP00000331376	0.295
ATF1	9606.ENSP00000262053	0.295
SLC39A11	9606.ENSP00000445829	0.294
HERC1	9606.ENSP00000390158	0.294
MPIG6B	9606.ENSP00000497720	0.294
ITGA1	9606.ENSP00000282588	0.294
TXK	9606.ENSP00000264316	0.293
POLR2G	9606.ENSP00000301788	0.293
HSD17B1	9606.ENSP00000225929	0.292
PBRM1	9606.ENSP00000386593	0.291
PKP2	9606.ENSP00000070846	0.291
CHKB	9606.ENSP00000384400	0.291
NNMT	9606.ENSP00000441434	0.291
PDLIM1	9606.ENSP00000360305	0.291
TENM4	9606.ENSP00000278550	0.29
PTPRK	9606.ENSP00000432973	0.29
NRP2	9606.ENSP00000353582	0.289
POLR2A	9606.ENSP00000461879	0.289
TAF10	9606.ENSP00000299424	0.288
BTN3A2	9606.ENSP00000366937	0.288
CAMK2N1	9606.ENSP00000364219	0.288
ZC3HAV1L	9606.ENSP00000275766	0.287
KIAA0930	9606.ENSP00000251993	0.287
GRK5	9606.ENSP00000376609	0.287
VAMP5	9606.ENSP00000305647	0.287
APC	9606.ENSP00000257430	0.287
CNNM1	9606.ENSP00000349147	0.286
PBX1	9606.ENSP00000405890	0.286
PPIG	9606.ENSP00000260970	0.286
AP1S3	9606.ENSP00000379891	0.286
TEX264	9606.ENSP00000396628	0.285
POU3F3	9606.ENSP00000355001	0.285
ACBD4	9606.ENSP00000405969	0.285
KIAA1671	9606.ENSP00000351207	0.285
SIN3A	9606.ENSP00000378402	0.285
DCC	9606.ENSP00000389140	0.285
PWP2	9606.ENSP00000291576	0.284
MALRD1	9606.ENSP00000412763	0.284
FAM172A	9606.ENSP00000379294	0.284
COLGALT2	9606.ENSP00000354960	0.284
FKBP10	9606.ENSP00000317232	0.283
PAK5	9606.ENSP00000367686	0.283
CYGB	9606.ENSP00000293230	0.283
NRP1	9606.ENSP00000265371	0.283
WDR12	9606.ENSP00000261015	0.283
RABEP2	9606.ENSP00000350934	0.282
WDFY3	9606.ENSP00000295888	0.282
RUNDC3B	9606.ENSP00000337732	0.282
ARHGEF17	9606.ENSP00000263674	0.281
JADE1	9606.ENSP00000226319	0.281
H6PD	9606.ENSP00000473348	0.281
UBXN2B	9606.ENSP00000382507	0.281
GON7	9606.ENSP00000306320	0.28
TMEM94	9606.ENSP00000364397	0.28
MYO1F	9606.ENSP00000494550	0.28
MAZ	9606.ENSP00000219782	0.28
WWP2	9606.ENSP00000352069	0.28
OR8A1	9606.ENSP00000492999	0.279
RAPGEF3	9606.ENSP00000395708	0.279
HOXD3	9606.ENSP00000386498	0.279
SMURF1	9606.ENSP00000354621	0.278
NUP214	9606.ENSP00000352400	0.278
MFAP5	9606.ENSP00000352455	0.276
SGK3	9606.ENSP00000379842	0.276
ICAM3	9606.ENSP00000160262	0.276
PHF11	9606.ENSP00000367570	0.275
SMUG1	9606.ENSP00000424191	0.275
C7orf25	9606.ENSP00000413029	0.275
C18orf25	9606.ENSP00000481626	0.275
NT5C3B	9606.ENSP00000389948	0.275
MYBPC3	9606.ENSP00000442795	0.274
SNUPN	9606.ENSP00000454852	0.274
GTF2B	9606.ENSP00000359531	0.274
IPO8	9606.ENSP00000256079	0.274
CFAP69	9606.ENSP00000373948	0.274
CCDC170	9606.ENSP00000239374	0.274
CCDC126	9606.ENSP00000304355	0.274
CCDC15	9606.ENSP00000341684	0.274
TRAPPC8	9606.ENSP00000283351	0.274
PGPEP1	9606.ENSP00000269919	0.274
TNS2	9606.ENSP00000319756	0.273
BCL11A	9606.ENSP00000496168	0.272
ILDR2	9606.ENSP00000271417	0.272
DYRK1B	9606.ENSP00000469863	0.271
SELENOO	9606.ENSP00000370288	0.271
UMODL1	9606.ENSP00000386126	0.271
HOXB4	9606.ENSP00000328928	0.271
RBM23	9606.ENSP00000352956	0.27
YAP1	9606.ENSP00000478927	0.27
PLTP	9606.ENSP00000417138	0.27
TMEM181	9606.ENSP00000356057	0.27
CCDC25	9606.ENSP00000348933	0.27
CBX8	9606.ENSP00000269385	0.269
CCDC169	9606.ENSP00000426174	0.268
WBP11	9606.ENSP00000261167	0.268
ERVK3-1	9606.ENSP00000489180	0.268
HEATR5B	9606.ENSP00000233099	0.267
K7EQS6_HUMAN	9606.ENSP00000467958	0.267
PRMT6	9606.ENSP00000359095	0.267
MARF1	9606.ENSP00000379654	0.266
ACHE	9606.ENSP00000303211	0.266
RTN4R	9606.ENSP00000043402	0.266
SASH1	9606.ENSP00000356437	0.266
CHRNB1	9606.ENSP00000304290	0.266
MICALL1	9606.ENSP00000215957	0.266
MSRB3	9606.ENSP00000347324	0.266
RPAP1	9606.ENSP00000306123	0.264
ARID1B	9606.ENSP00000490491	0.264
GFRA1	9606.ENSP00000347591	0.263
POLR2J	9606.ENSP00000292614	0.263
PDRG1	9606.ENSP00000202017	0.263
EPX	9606.ENSP00000225371	0.263
ACADL	9606.ENSP00000233710	0.263
GPRIN3	9606.ENSP00000476603	0.263
CHML	9606.ENSP00000355511	0.263
UBTD2	9606.ENSP00000377381	0.263
COA4	9606.ENSP00000443795	0.263
CNOT2	9606.ENSP00000229195	0.262
CABLES1	9606.ENSP00000256925	0.262
ACSM2A	9606.ENSP00000459451	0.262
MPG	9606.ENSP00000219431	0.262
AGXT	9606.ENSP00000302620	0.262
COLGALT1	9606.ENSP00000252599	0.262
LOC102724159	9606.ENSP00000482107	0.262
DHX8	9606.ENSP00000262415	0.262
NTNG1	9606.ENSP00000359085	0.261
SMARCD2	9606.ENSP00000392617	0.261
ICAM1	9606.ENSP00000264832	0.26
AGAP9	9606.ENSP00000392206	0.26
TSR1	9606.ENSP00000301364	0.26
MPP3	9606.ENSP00000381430	0.26
MME	9606.ENSP00000418525	0.26
PPP1R16B	9606.ENSP00000299824	0.26
ANAPC2	9606.ENSP00000314004	0.259
NELFE	9606.ENSP00000364578	0.259
IGSF1	9606.ENSP00000359940	0.259
THOC2	9606.ENSP00000245838	0.259
TEN1	9606.ENSP00000380762	0.258
KCNJ6	9606.ENSP00000477437	0.258
FBXO27	9606.ENSP00000292853	0.258
AFAP1L2	9606.ENSP00000303042	0.257
EDNRB	9606.ENSP00000366416	0.257
ZNRF2	9606.ENSP00000323879	0.257
MTHFD2L	9606.ENSP00000379108	0.257
FOLR1	9606.ENSP00000377284	0.257
PLA2G15	9606.ENSP00000219345	0.256
ACACB	9606.ENSP00000341044	0.256
COL16A1	9606.ENSP00000362776	0.255
YY1	9606.ENSP00000262238	0.255
SLC31A1	9606.ENSP00000363329	0.255
LRP4	9606.ENSP00000367888	0.255
VKORC1	9606.ENSP00000378426	0.255
NRDC	9606.ENSP00000346890	0.255
ABCA8	9606.ENSP00000467271	0.255
PPP4R2	9606.ENSP00000349124	0.254
CAPS2	9606.ENSP00000386959	0.254
SPHK2	9606.ENSP00000469158	0.254
MRPL33	9606.ENSP00000296102	0.253
COMMD7	9606.ENSP00000278980	0.253
MYOCD	9606.ENSP00000401678	0.253
CCM2	9606.ENSP00000370503	0.253
UAP1	9606.ENSP00000271469	0.253
KCNJ3	9606.ENSP00000295101	0.252
CFHR5	9606.ENSP00000256785	0.252
DNLZ	9606.ENSP00000360803	0.251
MMP9	9606.ENSP00000361405	0.251
RSF1	9606.ENSP00000311513	0.251
CWC27	9606.ENSP00000370460	0.251
XPO5	9606.ENSP00000265351	0.25
MEX3A	9606.ENSP00000432845	0.25
ZMYM4	9606.ENSP00000322915	0.25
HLA-DRB5	9606.ENSP00000364114	0.249
SEMA4A	9606.ENSP00000357265	0.249
AGAP4	9606.ENSP00000392513	0.249
NUB1	9606.ENSP00000454264	0.249
EPHA6	9606.ENSP00000374323	0.249
PRPF3	9606.ENSP00000315379	0.249
C2	9606.ENSP00000299367	0.249
C2orf72	9606.ENSP00000362743	0.248
RNF185	9606.ENSP00000320508	0.248
LRRC4	9606.ENSP00000249363	0.248
FGD4	9606.ENSP00000433666	0.247
AMY2A	9606.ENSP00000481450	0.247
CUEDC2	9606.ENSP00000358953	0.247
UBE2B	9606.ENSP00000265339	0.247
PPIP5K2	9606.ENSP00000486357	0.247
LLGL2	9606.ENSP00000376333	0.247
WRNIP1	9606.ENSP00000370150	0.246
IPO13	9606.ENSP00000361418	0.246
ANKRD44	9606.ENSP00000282272	0.246
GEMIN4	9606.ENSP00000321706	0.246
TRIP6	9606.ENSP00000200457	0.245
NMI	9606.ENSP00000243346	0.245
DCK	9606.ENSP00000286648	0.244
CLIP3	9606.ENSP00000353732	0.244
ITGB3	9606.ENSP00000452786	0.244
GABRD	9606.ENSP00000367848	0.244
ANKIB1	9606.ENSP00000265742	0.244
BCL2L2	9606.ENSP00000250405	0.244
FOXK1	9606.ENSP00000328720	0.243
ABHD17C	9606.ENSP00000258884	0.243
SCD	9606.ENSP00000359380	0.243
CXXC4	9606.ENSP00000378248	0.243
CCDC85C	9606.ENSP00000369592	0.243
SH2B1	9606.ENSP00000321221	0.243
GEMIN5	9606.ENSP00000285873	0.242
AMT	9606.ENSP00000273588	0.242
RMND5A	9606.ENSP00000283632	0.242
IGFBP2	9606.ENSP00000233809	0.242
EIF1AD	9606.ENSP00000434056	0.242
DCAF1	9606.ENSP00000393183	0.242
EXOSC3	9606.ENSP00000323046	0.241
MPO	9606.ENSP00000225275	0.24
DPY19L3	9606.ENSP00000344937	0.24
RFC3	9606.ENSP00000369411	0.24
POLR1C	9606.ENSP00000496044	0.239
SIPA1L1	9606.ENSP00000450832	0.239
ACBD6	9606.ENSP00000495710	0.239
NEU4	9606.ENSP00000320318	0.239
CPVL	9606.ENSP00000387164	0.239
NOTUM	9606.ENSP00000387310	0.239
ARHGEF4	9606.ENSP00000316845	0.238
CKS1B	9606.ENSP00000311083	0.238
GCHFR	9606.ENSP00000260447	0.238
RCOR1	9606.ENSP00000262241	0.238
IGFBP1	9606.ENSP00000275525	0.238
PTPRG	9606.ENSP00000418112	0.237
GCNT3	9606.ENSP00000379377	0.237
SDF4	9606.ENSP00000499387	0.237
AGO4	9606.ENSP00000362306	0.236
UNC13B	9606.ENSP00000479261	0.236
ANO7	9606.ENSP00000274979	0.236
INIP	9606.ENSP00000363360	0.236
DHX38	9606.ENSP00000268482	0.235
RPL22L1	9606.ENSP00000346080	0.235
SDK2	9606.ENSP00000376421	0.235
CEP89	9606.ENSP00000306105	0.234
C1orf141	9606.ENSP00000360046	0.234
GTF2H2C	9606.ENSP00000422907	0.234
NELFA	9606.ENSP00000445757	0.233
ADSS1	9606.ENSP00000333019	0.233
NTHL1	9606.ENSP00000219066	0.233
RIN1	9606.ENSP00000310406	0.233
WTAP	9606.ENSP00000351141	0.233
CD58	9606.ENSP00000358501	0.232
CHUK	9606.ENSP00000359424	0.232
MYH13	9606.ENSP00000404570	0.232
C8B	9606.ENSP00000360281	0.232
LEPROT	9606.ENSP00000483521	0.232
M0QZ92_HUMAN	9606.ENSP00000470383	0.232
CSHL1	9606.ENSP00000309524	0.231
SGK1	9606.ENSP00000356832	0.231
CUX1	9606.ENSP00000353401	0.23
SORCS2	9606.ENSP00000422185	0.23
MAGED4B	9606.ENSP00000421861	0.23
DPP8	9606.ENSP00000339208	0.23
SLC6A13	9606.ENSP00000339260	0.229
CPZ	9606.ENSP00000354255	0.229
SUSD2	9606.ENSP00000351075	0.229
WWOX	9606.ENSP00000457230	0.228
VLDLR	9606.ENSP00000371532	0.228
GTF2F1	9606.ENSP00000377969	0.228
FGF7	9606.ENSP00000267843	0.228
NFIC	9606.ENSP00000396843	0.228
NPR2	9606.ENSP00000341083	0.228
PALD1	9606.ENSP00000263563	0.228
ENKUR	9606.ENSP00000331044	0.228
LYPD1	9606.ENSP00000380605	0.227
NDFIP1	9606.ENSP00000253814	0.227
METTL3	9606.ENSP00000298717	0.226
ELP2	9606.ENSP00000414851	0.226
AKT2	9606.ENSP00000375892	0.226
FAIM	9606.ENSP00000342805	0.226
BHLHE41	9606.ENSP00000242728	0.226
COL3A1	9606.ENSP00000304408	0.225
SECISBP2L	9606.ENSP00000453854	0.225
TTLL3	9606.ENSP00000392549	0.225
NME4	9606.ENSP00000219479	0.225
ENG	9606.ENSP00000362299	0.225
ENSP00000487717	9606.ENSP00000487717	0.225
GPRASP2	9606.ENSP00000437872	0.225
DAGLB	9606.ENSP00000297056	0.225
RANBP17	9606.ENSP00000427975	0.224
UTP14A	9606.ENSP00000377944	0.224
EXOC3L4	9606.ENSP00000369409	0.224
LRIF1	9606.ENSP00000358778	0.224
C1orf50	9606.ENSP00000361603	0.224
SYNPO2	9606.ENSP00000306015	0.224
NMNAT1	9606.ENSP00000366410	0.224
RNF181	9606.ENSP00000306906	0.224
BCCIP	9606.ENSP00000357748	0.224
RAB28	9606.ENSP00000328551	0.223
H3Y1	9606.ENSP00000496014	0.223
RCC1	9606.ENSP00000497402	0.223
EXOSC8	9606.ENSP00000374354	0.223
PRKN	9606.ENSP00000355865	0.223
PARVB	9606.ENSP00000384515	0.222
SFT2D2	9606.ENSP00000271375	0.222
SLFN11	9606.ENSP00000378067	0.222
CCDC85B	9606.ENSP00000311695	0.222
EXOSC5	9606.ENSP00000221233	0.221
ZNF346	9606.ENSP00000424495	0.22
FBXO45	9606.ENSP00000310332	0.22
DENND4B	9606.ENSP00000354597	0.22
TRAF6	9606.ENSP00000433623	0.219
CYP3A7	9606.ENSP00000337450	0.219
SEC14L6	9606.ENSP00000385695	0.219
SDHAF1	9606.ENSP00000368165	0.218
SERPIND1	9606.ENSP00000215727	0.218
HPN	9606.ENSP00000262626	0.218
SASH3	9606.ENSP00000349359	0.217
TMPRSS13	9606.ENSP00000434279	0.217
ELFN2	9606.ENSP00000385277	0.217
H1-8	9606.ENSP00000319799	0.217
FCHSD2	9606.ENSP00000386722	0.217
MDK	9606.ENSP00000385451	0.217
EEF1AKNMT	9606.ENSP00000354920	0.216
C17orf100	9606.ENSP00000491070	0.216
TECPR2	9606.ENSP00000352510	0.216
DUSP15	9606.ENSP00000278979	0.216
GTF2H1	9606.ENSP00000265963	0.216
PDLIM4	9606.ENSP00000253754	0.215
FHL2	9606.ENSP00000386892	0.215
TMEM231	9606.ENSP00000258173	0.215
UBE4B	9606.ENSP00000343001	0.215
BLOC1S3	9606.ENSP00000393840	0.215
AGTRAP	9606.ENSP00000319713	0.215
PLPPR2	9606.ENSP00000466898	0.214
ACAP2	9606.ENSP00000324287	0.214
SKIDA1	9606.ENSP00000410041	0.214
SCAF4	9606.ENSP00000286835	0.214
NYNRIN	9606.ENSP00000371994	0.213
TMCC3	9606.ENSP00000261226	0.213
TLE5	9606.ENSP00000221561	0.213
MIA2	9606.ENSP00000491014	0.213
TOP3B	9606.ENSP00000381773	0.213
TNFAIP8	9606.ENSP00000427424	0.213
IVNS1ABP	9606.ENSP00000356468	0.212
TOMM5	9606.ENSP00000438204	0.212
CD248	9606.ENSP00000308117	0.212
DSC2	9606.ENSP00000280904	0.211
ANAPC7	9606.ENSP00000394394	0.211
MID1IP1	9606.ENSP00000483547	0.211
ARID1A	9606.ENSP00000320485	0.211
PPP1R13B	9606.ENSP00000202556	0.211
SOX5	9606.ENSP00000398273	0.211
DMAP1	9606.ENSP00000361363	0.211
KIFC3	9606.ENSP00000442008	0.211
CDKN2AIP	9606.ENSP00000427108	0.21
DBR1	9606.ENSP00000260803	0.21
PTPN12	9606.ENSP00000248594	0.21
PACSIN3	9606.ENSP00000440945	0.21
TMEM201	9606.ENSP00000344503	0.21
RET	9606.ENSP00000347942	0.21
STMP1	9606.ENSP00000425996	0.21
UBALD2	9606.ENSP00000331298	0.21
IGF1R	9606.ENSP00000497069	0.209
SUN1	9606.ENSP00000384015	0.209
UBN1	9606.ENSP00000262376	0.209
RBM7	9606.ENSP00000364639	0.209
KIAA1143	9606.ENSP00000296121	0.209
STAG2	9606.ENSP00000218089	0.208
UBE2G2	9606.ENSP00000338348	0.208
ASTN2	9606.ENSP00000354504	0.207
GRIK2	9606.ENSP00000397026	0.207
MORF4L1	9606.ENSP00000331310	0.207
AMY2B	9606.ENSP00000354610	0.207
ABCC1	9606.ENSP00000382342	0.206
METTL1	9606.ENSP00000314441	0.206
